,u,i,ts,label,idx
66,269,114,38556.0,1,27040
67,269,114,38580.0,1,27041
68,269,114,38598.0,1,27042
69,244,262,38609.0,1,27043
70,269,114,38624.0,1,27044
71,289,291,39873.0,1,27049
72,289,104,39873.0,1,27050
73,289,243,39873.0,1,27048
74,289,294,39873.0,1,27053
75,289,269,39873.0,1,27052
76,289,82,39873.0,1,27047
77,289,98,39873.0,1,27051
78,289,114,39873.0,1,27045
79,289,219,39873.0,1,27046
80,269,113,40037.0,1,27054
81,127,274,40311.0,1,46403
82,221,95,40794.0,1,7084
83,221,59,40794.0,1,7085
84,221,296,40794.0,1,7086
85,289,104,41037.0,1,27055
86,240,154,41438.0,1,41529
87,253,73,41845.0,1,7087
88,88,255,42548.0,1,7111
89,88,43,42548.0,1,7112
90,88,137,42548.0,1,7113
91,88,296,42548.0,1,7114
92,88,212,42548.0,1,7116
93,88,16,42548.0,1,7117
94,88,265,42548.0,1,7095
95,88,86,42548.0,1,7098
96,88,161,42548.0,1,7089
97,88,144,42548.0,1,7094
98,88,221,42548.0,1,7092
99,88,24,42548.0,1,7109
100,88,33,42548.0,1,7104
101,88,271,42548.0,1,7108
102,88,192,42548.0,1,7110
103,88,96,42548.0,1,7103
104,88,76,42548.0,1,7088
105,88,73,42548.0,1,7090
106,88,249,42548.0,1,7091
107,88,91,42548.0,1,7093
108,88,253,42548.0,1,7107
109,88,39,42548.0,1,7105
110,88,81,42548.0,1,7106
111,88,290,42548.0,1,7115
112,88,74,42548.0,1,7101
113,88,176,42548.0,1,7102
114,88,179,42548.0,1,7100
115,88,95,42548.0,1,7096
116,88,48,42548.0,1,7099
117,88,97,42548.0,1,7097
118,82,152,43089.0,1,27057
119,82,52,43089.0,1,27056
120,221,33,43116.0,1,7118
121,273,78,43173.0,1,46404
122,86,249,43455.0,1,7119
123,78,273,43565.0,1,46405
124,273,78,44069.0,1,46406
125,78,273,44365.0,1,46407
126,296,95,44468.0,1,7121
127,296,59,44468.0,1,7122
128,296,88,44468.0,1,7123
129,296,221,44468.0,1,7120
130,79,281,44987.0,1,24152
131,260,265,45094.0,1,7126
132,260,221,45094.0,1,7124
133,260,91,45094.0,1,7125
134,260,74,45094.0,1,7127
135,260,290,45094.0,1,7129
136,260,33,45094.0,1,7128
137,27,200,45283.0,1,14
138,27,216,45283.0,1,13
139,27,146,45283.0,1,12
140,27,5,45283.0,1,11
141,27,80,45283.0,1,10
142,27,270,45283.0,1,9
143,27,168,45283.0,1,8
144,27,122,45283.0,1,7
145,27,10,45283.0,1,15
146,27,288,45283.0,1,23
147,27,13,45283.0,1,24
148,27,275,45283.0,1,25
149,27,215,45283.0,1,28
150,27,68,45283.0,1,27
151,27,174,45283.0,1,26
152,27,247,45283.0,1,29
153,27,184,45283.0,1,20
154,27,19,45283.0,1,16
155,27,297,45283.0,1,22
156,27,30,45283.0,1,19
157,27,64,45283.0,1,18
158,27,117,45283.0,1,17
159,27,53,45283.0,1,21
160,86,81,48963.0,1,7130
161,22,139,48993.0,1,46408
162,29,5,50654.0,1,30
163,104,243,51698.0,1,27058
164,27,297,52194.0,1,46
165,27,117,52194.0,1,41
166,27,275,52194.0,1,49
167,27,184,52194.0,1,44
168,27,53,52194.0,1,45
169,27,122,52194.0,1,31
170,27,168,52194.0,1,32
171,27,64,52194.0,1,42
172,27,270,52194.0,1,33
173,27,146,52194.0,1,36
174,27,13,52194.0,1,48
175,27,19,52194.0,1,40
176,27,10,52194.0,1,39
177,27,30,52194.0,1,43
178,27,247,52194.0,1,53
179,27,68,52194.0,1,51
180,27,215,52194.0,1,52
181,27,5,52194.0,1,35
182,27,80,52194.0,1,34
183,27,288,52194.0,1,47
184,27,174,52194.0,1,50
185,27,200,52194.0,1,38
186,27,216,52194.0,1,37
187,108,155,52362.0,1,46409
188,127,106,53092.0,1,46421
189,127,108,53092.0,1,46416
190,127,252,53092.0,1,46415
191,127,301,53092.0,1,46419
192,127,17,53092.0,1,46420
193,127,128,53092.0,1,46424
194,127,248,53092.0,1,46423
195,127,50,53092.0,1,46430
196,127,4,53092.0,1,46429
197,127,28,53092.0,1,46428
198,127,257,53092.0,1,46427
199,127,38,53092.0,1,46417
200,127,195,53092.0,1,46418
201,127,83,53092.0,1,46433
202,127,18,53092.0,1,46436
203,127,231,53092.0,1,46410
204,127,3,53092.0,1,46422
205,127,210,53092.0,1,46434
206,127,304,53092.0,1,46435
207,127,155,53092.0,1,46437
208,127,70,53092.0,1,46414
209,127,300,53092.0,1,46442
210,127,139,53092.0,1,46438
211,127,258,53092.0,1,46439
212,127,273,53092.0,1,46443
213,127,116,53092.0,1,46441
214,127,285,53092.0,1,46432
215,127,7,53092.0,1,46411
216,127,274,53092.0,1,46431
217,127,177,53092.0,1,46412
218,127,229,53092.0,1,46413
219,127,77,53092.0,1,46426
220,127,129,53092.0,1,46425
221,127,78,53092.0,1,46440
222,27,297,53193.0,1,54
223,152,305,53508.0,1,27065
224,152,194,53508.0,1,27062
225,152,156,53508.0,1,27059
226,152,82,53508.0,1,27060
227,152,98,53508.0,1,27063
228,152,26,53508.0,1,27061
229,152,45,53508.0,1,27064
230,177,78,55021.0,1,46446
231,177,231,55021.0,1,46444
232,177,155,55021.0,1,46445
233,177,258,55062.0,1,46447
234,77,229,57523.0,1,46448
235,155,108,58969.0,1,46449
236,155,177,59101.0,1,46450
237,8,269,62134.0,1,27066
238,108,155,62266.0,1,46451
239,216,27,65652.0,1,55
240,233,167,66360.0,1,27067
241,155,77,69145.0,1,46452
242,270,145,70480.0,1,56
243,270,145,71251.0,1,57
244,1,102,71578.0,1,7131
245,77,155,75396.0,1,46453
246,27,216,77249.0,1,58
247,27,216,77369.0,1,59
248,155,77,78282.0,1,46454
249,296,221,106628.0,1,7132
250,19,297,112203.0,1,61
251,19,200,112203.0,1,60
252,92,243,112229.0,1,27068
253,82,219,114016.0,1,27069
254,267,130,114042.0,1,27070
255,88,265,114087.0,1,7133
256,114,269,117115.0,1,27071
257,114,269,117175.0,1,27072
258,215,216,117245.0,1,62
259,92,243,117421.0,1,27073
260,112,244,117643.0,1,27075
261,112,167,117643.0,1,27074
262,50,258,117704.0,1,46455
263,179,88,118356.0,1,7134
264,1,102,118589.0,1,7135
265,88,96,118932.0,1,7136
266,78,258,119988.0,1,46456
267,1,250,120078.0,1,7137
268,27,216,120668.0,1,63
269,285,300,121344.0,1,46457
270,221,271,121603.0,1,7146
271,221,73,121603.0,1,7138
272,221,163,121603.0,1,7141
273,221,32,121603.0,1,7150
274,221,81,121603.0,1,7145
275,221,16,121603.0,1,7152
276,221,33,121603.0,1,7144
277,221,255,121603.0,1,7148
278,221,176,121603.0,1,7143
279,221,24,121603.0,1,7147
280,221,88,121603.0,1,7151
281,221,144,121603.0,1,7140
282,221,265,121603.0,1,7142
283,221,249,121603.0,1,7139
284,221,137,121603.0,1,7149
285,127,274,122264.0,1,46458
286,57,125,123286.0,1,27076
287,296,265,123809.0,1,7153
288,296,265,124034.0,1,7154
289,14,269,124425.0,1,27077
290,14,269,125016.0,1,27078
291,81,223,125828.0,1,7155
292,260,290,126516.0,1,7161
293,260,33,126516.0,1,7160
294,260,265,126516.0,1,7158
295,260,91,126516.0,1,7157
296,260,221,126516.0,1,7156
297,260,74,126516.0,1,7159
298,244,233,127048.0,1,27079
299,68,215,129060.0,1,64
300,127,129,129146.0,1,46459
301,295,289,129747.0,1,27080
302,81,223,129953.0,1,7162
303,77,127,130597.0,1,46460
304,297,29,131014.0,1,65
305,95,221,131120.0,1,7163
306,145,270,131152.0,1,66
307,88,179,131529.0,1,7164
308,88,192,131916.0,1,7165
309,192,88,132153.0,1,7166
310,112,167,132167.0,1,27081
311,112,244,132167.0,1,27082
312,4,127,132520.0,1,46484
313,4,273,132520.0,1,46483
314,4,300,132520.0,1,46482
315,4,116,132520.0,1,46481
316,4,38,132520.0,1,46466
317,4,108,132520.0,1,46465
318,4,7,132520.0,1,46462
319,4,231,132520.0,1,46461
320,4,274,132520.0,1,46473
321,4,50,132520.0,1,46472
322,4,28,132520.0,1,46471
323,4,285,132520.0,1,46474
324,4,139,132520.0,1,46478
325,4,83,132520.0,1,46475
326,4,304,132520.0,1,46476
327,4,155,132520.0,1,46477
328,4,258,132520.0,1,46479
329,4,78,132520.0,1,46480
330,4,129,132520.0,1,46469
331,4,77,132520.0,1,46470
332,4,248,132520.0,1,46468
333,4,17,132520.0,1,46467
334,4,177,132520.0,1,46463
335,4,70,132520.0,1,46464
336,289,295,133304.0,1,27083
337,172,294,133790.0,1,27084
338,70,273,134322.0,1,46485
339,22,139,134511.0,1,46486
340,273,70,134798.0,1,46487
341,294,172,135038.0,1,27085
342,70,273,135048.0,1,46488
343,22,139,135359.0,1,46489
344,40,79,136863.0,1,24153
345,297,174,137516.0,1,67
346,19,200,137607.0,1,68
347,290,73,139433.0,1,7167
348,233,244,140029.0,1,27086
349,127,4,140129.0,1,46490
350,3,127,140691.0,1,46492
351,3,274,140691.0,1,46491
352,174,146,141577.0,1,69
353,233,241,142006.0,1,27087
354,127,3,142034.0,1,46493
355,82,289,142342.0,1,27088
356,82,289,143136.0,1,27089
357,8,269,143953.0,1,27090
358,300,4,144014.0,1,46494
359,243,84,144141.0,1,27091
360,253,73,163049.0,1,7168
361,91,265,164261.0,1,7169
362,91,33,164262.0,1,7170
363,274,4,168974.0,1,46495
364,258,177,169459.0,1,46496
365,192,179,196070.0,1,7171
366,154,63,197586.0,1,41531
367,154,240,197586.0,1,41530
368,88,192,198400.0,1,7172
369,88,48,198488.0,1,7173
370,74,223,200085.0,1,7174
371,193,52,201221.0,1,27092
372,193,52,201288.0,1,27093
373,144,221,201745.0,1,7175
374,145,270,202598.0,1,70
375,177,231,202754.0,1,46497
376,177,78,202754.0,1,46499
377,177,155,202754.0,1,46498
378,145,270,202802.0,1,71
379,74,265,202935.0,1,7176
380,58,186,202999.0,1,27094
381,58,291,202999.0,1,27097
382,58,193,202999.0,1,27099
383,58,261,202999.0,1,27095
384,58,45,202999.0,1,27098
385,58,82,202999.0,1,27096
386,58,245,202999.0,1,27100
387,177,258,203080.0,1,46500
388,58,52,203090.0,1,27101
389,22,139,203926.0,1,46501
390,22,139,204354.0,1,46502
391,10,216,204400.0,1,72
392,22,139,205032.0,1,46503
393,268,14,205084.0,1,27104
394,268,112,205084.0,1,27102
395,268,244,205084.0,1,27103
396,78,177,205431.0,1,46504
397,225,113,205502.0,1,27105
398,3,274,205621.0,1,46505
399,3,127,205621.0,1,46506
400,29,275,205625.0,1,73
401,112,268,205743.0,1,27106
402,112,268,205809.0,1,27107
403,40,79,207194.0,1,24154
404,91,221,207418.0,1,7177
405,91,81,207418.0,1,7178
406,242,13,207507.0,1,74
407,219,269,207718.0,1,27108
408,138,8,208127.0,1,27109
409,71,266,208815.0,1,26633
410,22,139,209322.0,1,46507
411,22,139,209376.0,1,46508
412,127,128,209398.0,1,46509
413,38,155,210549.0,1,46512
414,38,50,210549.0,1,46510
415,38,258,210549.0,1,46513
416,38,285,210549.0,1,46511
417,13,242,210621.0,1,75
418,269,219,213302.0,1,27110
419,172,294,214884.0,1,27111
420,172,294,215358.0,1,27112
421,177,78,216710.0,1,46514
422,27,90,217013.0,1,76
423,78,177,217241.0,1,46515
424,172,294,217489.0,1,27113
425,244,233,218070.0,1,27114
426,294,172,218138.0,1,27115
427,269,219,218685.0,1,27116
428,269,8,219430.0,1,27117
429,174,297,219571.0,1,77
430,219,47,220282.0,1,27118
431,12,169,220368.0,1,7179
432,78,50,220779.0,1,46516
433,47,219,220828.0,1,27119
434,12,169,221206.0,1,7180
435,200,29,221592.0,1,78
436,200,29,221614.0,1,79
437,177,155,222074.0,1,46517
438,50,78,222509.0,1,46518
439,174,146,223711.0,1,80
440,78,50,223773.0,1,46519
441,127,274,225463.0,1,46521
442,127,3,225463.0,1,46520
443,187,79,226168.0,1,24155
444,187,281,226208.0,1,24156
445,187,281,226209.0,1,24157
446,187,281,226231.0,1,24158
447,187,281,226257.0,1,24159
448,126,109,228173.0,1,27120
449,155,258,228256.0,1,46526
450,155,285,228256.0,1,46524
451,155,139,228256.0,1,46525
452,155,177,228256.0,1,46523
453,155,231,228256.0,1,46522
454,155,300,228256.0,1,46527
455,1,250,228267.0,1,7181
456,155,139,228435.0,1,46528
457,112,167,228854.0,1,27121
458,112,244,228854.0,1,27122
459,155,77,229193.0,1,46529
460,155,231,229325.0,1,46530
461,77,155,229379.0,1,46531
462,112,219,229830.0,1,27123
463,33,265,230171.0,1,7182
464,1,250,230420.0,1,7183
465,22,139,231567.0,1,46532
466,153,307,235842.0,1,41532
467,22,139,236001.0,1,46533
468,258,50,239649.0,1,46534
469,258,78,239835.0,1,46535
470,8,269,241126.0,1,27124
471,300,155,241807.0,1,46536
472,155,258,261527.0,1,46539
473,155,139,261527.0,1,46538
474,155,300,261527.0,1,46540
475,155,177,261527.0,1,46537
476,155,77,262088.0,1,46541
477,155,77,262103.0,1,46542
478,78,258,263987.0,1,46543
479,88,253,280046.0,1,7203
480,88,212,280046.0,1,7212
481,88,290,280046.0,1,7211
482,88,16,280046.0,1,7213
483,88,296,280046.0,1,7210
484,88,255,280046.0,1,7207
485,88,265,280046.0,1,7191
486,88,43,280046.0,1,7208
487,88,81,280046.0,1,7202
488,88,161,280046.0,1,7185
489,88,48,280046.0,1,7195
490,88,249,280046.0,1,7187
491,88,221,280046.0,1,7188
492,88,91,280046.0,1,7189
493,88,144,280046.0,1,7190
494,88,95,280046.0,1,7192
495,88,97,280046.0,1,7193
496,88,86,280046.0,1,7194
497,88,96,280046.0,1,7199
498,88,179,280046.0,1,7196
499,88,74,280046.0,1,7197
500,88,176,280046.0,1,7198
501,88,76,280046.0,1,7184
502,88,33,280046.0,1,7200
503,88,192,280046.0,1,7206
504,88,24,280046.0,1,7205
505,88,73,280046.0,1,7186
506,88,39,280046.0,1,7201
507,88,271,280046.0,1,7204
508,88,137,280046.0,1,7209
509,78,258,284428.0,1,46544
510,268,118,285050.0,1,27125
511,88,137,285196.0,1,7239
512,88,97,285196.0,1,7223
513,88,96,285196.0,1,7229
514,88,33,285196.0,1,7230
515,88,76,285196.0,1,7214
516,88,161,285196.0,1,7215
517,88,73,285196.0,1,7216
518,88,249,285196.0,1,7217
519,88,221,285196.0,1,7218
520,88,91,285196.0,1,7219
521,88,144,285196.0,1,7220
522,88,265,285196.0,1,7221
523,88,95,285196.0,1,7222
524,88,86,285196.0,1,7224
525,88,48,285196.0,1,7225
526,88,179,285196.0,1,7226
527,88,74,285196.0,1,7227
528,88,176,285196.0,1,7228
529,88,255,285196.0,1,7237
530,88,43,285196.0,1,7238
531,88,39,285196.0,1,7231
532,88,81,285196.0,1,7232
533,88,253,285196.0,1,7233
534,88,271,285196.0,1,7234
535,88,24,285196.0,1,7235
536,88,192,285196.0,1,7236
537,88,212,285196.0,1,7242
538,88,16,285196.0,1,7243
539,88,296,285196.0,1,7240
540,88,290,285196.0,1,7241
541,192,179,285523.0,1,7244
542,296,59,285742.0,1,7247
543,296,88,285742.0,1,7248
544,296,221,285742.0,1,7245
545,296,95,285742.0,1,7246
546,296,88,285744.0,1,7252
547,296,95,285744.0,1,7250
548,296,221,285744.0,1,7249
549,296,59,285744.0,1,7251
550,296,59,286041.0,1,7255
551,296,88,286041.0,1,7256
552,296,95,286041.0,1,7254
553,296,221,286041.0,1,7253
554,296,59,286045.0,1,7259
555,296,95,286045.0,1,7258
556,296,221,286045.0,1,7257
557,296,88,286045.0,1,7260
558,193,52,286631.0,1,27126
559,300,258,286831.0,1,46548
560,300,139,286831.0,1,46547
561,300,177,286831.0,1,46545
562,300,155,286831.0,1,46546
563,154,240,288770.0,1,41533
564,99,154,289921.0,1,41534
565,145,270,289937.0,1,81
566,145,270,290117.0,1,82
567,29,275,290164.0,1,83
568,29,242,290270.0,1,84
569,306,118,290994.0,1,27127
570,52,100,291490.0,1,27128
571,53,270,291534.0,1,85
572,52,100,291535.0,1,27129
573,219,112,292428.0,1,27130
574,174,146,293031.0,1,86
575,87,266,293370.0,1,26634
576,87,266,293374.0,1,26635
577,19,200,294543.0,1,87
578,79,187,295213.0,1,24160
579,300,139,295277.0,1,46549
580,300,139,295954.0,1,46550
581,227,92,296268.0,1,27137
582,227,219,296268.0,1,27134
583,227,156,296268.0,1,27132
584,227,167,296268.0,1,27133
585,227,254,296268.0,1,27135
586,227,118,296268.0,1,27136
587,227,112,296268.0,1,27138
588,227,299,296268.0,1,27139
589,227,8,296268.0,1,27131
590,227,305,296268.0,1,27142
591,227,244,296268.0,1,27140
592,227,14,296268.0,1,27141
593,244,227,296558.0,1,27143
594,112,219,297450.0,1,27144
595,112,227,297760.0,1,27145
596,112,167,297787.0,1,27146
597,112,244,297787.0,1,27147
598,152,289,298145.0,1,27148
599,268,118,298386.0,1,27149
600,249,88,298650.0,1,7261
601,240,154,298738.0,1,41535
602,306,299,299169.0,1,27150
603,88,249,299914.0,1,7262
604,289,152,300143.0,1,27151
605,154,240,300612.0,1,41536
606,38,155,300857.0,1,46552
607,38,274,300857.0,1,46551
608,231,155,300999.0,1,46553
609,260,290,301106.0,1,7268
610,260,221,301106.0,1,7263
611,260,91,301106.0,1,7264
612,260,265,301106.0,1,7265
613,260,33,301106.0,1,7267
614,260,74,301106.0,1,7266
615,88,192,301106.0,1,7269
616,285,155,301265.0,1,46556
617,285,258,301265.0,1,46557
618,285,50,301265.0,1,46555
619,285,38,301265.0,1,46554
620,77,273,301606.0,1,46558
621,285,177,301814.0,1,46559
622,27,5,302602.0,1,88
623,192,88,302672.0,1,7270
624,306,112,303004.0,1,27152
625,299,227,303258.0,1,27153
626,88,179,303353.0,1,7283
627,88,48,303353.0,1,7282
628,88,86,303353.0,1,7281
629,88,74,303353.0,1,7284
630,88,24,303353.0,1,7292
631,88,192,303353.0,1,7293
632,88,271,303353.0,1,7291
633,88,43,303353.0,1,7295
634,88,137,303353.0,1,7296
635,88,96,303353.0,1,7286
636,88,39,303353.0,1,7288
637,88,33,303353.0,1,7287
638,88,255,303353.0,1,7294
639,88,290,303353.0,1,7298
640,88,212,303353.0,1,7299
641,88,253,303353.0,1,7290
642,88,81,303353.0,1,7289
643,88,91,303353.0,1,7276
644,88,249,303353.0,1,7274
645,88,97,303353.0,1,7280
646,88,16,303353.0,1,7300
647,88,95,303353.0,1,7279
648,88,265,303353.0,1,7278
649,88,176,303353.0,1,7285
650,88,144,303353.0,1,7277
651,88,76,303353.0,1,7271
652,88,296,303353.0,1,7297
653,88,73,303353.0,1,7273
654,88,221,303353.0,1,7275
655,88,161,303353.0,1,7272
656,270,53,303359.0,1,90
657,270,168,303359.0,1,89
658,296,95,303828.0,1,7302
659,296,59,303828.0,1,7303
660,296,221,303828.0,1,7301
661,296,88,303828.0,1,7304
662,296,221,303830.0,1,7305
663,296,88,303830.0,1,7308
664,296,59,303830.0,1,7307
665,296,95,303830.0,1,7306
666,187,79,303936.0,1,24161
667,174,146,304349.0,1,91
668,127,274,307872.0,1,46560
669,295,289,308060.0,1,27154
670,51,183,308397.0,1,24162
671,51,79,308519.0,1,24163
672,112,244,308625.0,1,27155
673,127,274,309437.0,1,46561
674,50,78,309478.0,1,46562
675,268,193,311242.0,1,27156
676,14,227,311284.0,1,27157
677,78,50,311723.0,1,46563
678,289,104,312051.0,1,27158
679,289,295,312087.0,1,27159
680,289,295,312607.0,1,27160
681,104,289,313588.0,1,27161
682,265,33,313589.0,1,7309
683,194,123,314705.0,1,27162
684,50,258,314953.0,1,46564
685,192,179,315034.0,1,7310
686,155,38,315108.0,1,46565
687,155,274,315108.0,1,46566
688,155,258,315662.0,1,46569
689,155,139,315662.0,1,46568
690,155,300,315662.0,1,46570
691,155,177,315662.0,1,46567
692,274,155,316409.0,1,46571
693,274,38,316411.0,1,46572
694,17,274,316429.0,1,46573
695,8,254,316608.0,1,27163
696,274,127,316755.0,1,46575
697,274,127,316755.0,1,46574
698,269,8,316786.0,1,27164
699,274,17,316833.0,1,46576
700,17,274,317681.0,1,46577
701,300,155,320134.0,1,46578
702,8,269,324703.0,1,27165
703,8,269,325157.0,1,27166
704,8,269,325943.0,1,27167
705,8,138,330047.0,1,27168
706,155,300,333615.0,1,46579
707,274,17,335321.0,1,46580
708,187,281,368090.0,1,24164
709,92,227,371505.0,1,27169
710,154,240,371668.0,1,41537
711,154,240,371740.0,1,41538
712,154,240,372736.0,1,41539
713,78,273,372878.0,1,46581
714,215,29,373941.0,1,92
715,127,3,374100.0,1,46582
716,127,3,374156.0,1,46583
717,193,52,375785.0,1,27170
718,193,245,375785.0,1,27171
719,127,274,375905.0,1,46585
720,127,3,375905.0,1,46584
721,38,300,376005.0,1,46586
722,3,127,376243.0,1,46587
723,300,38,376745.0,1,46588
724,273,78,376807.0,1,46589
725,78,273,377335.0,1,46590
726,127,274,377379.0,1,46592
727,127,3,377379.0,1,46591
728,25,243,377802.0,1,27172
729,194,152,377827.0,1,27173
730,281,51,378610.0,1,24165
731,281,40,378610.0,1,24166
732,281,187,378610.0,1,24167
733,99,153,378758.0,1,41540
734,268,233,379109.0,1,27175
735,268,167,379109.0,1,27174
736,174,146,379975.0,1,93
737,13,29,381143.0,1,94
738,243,148,381375.0,1,27176
739,269,268,381377.0,1,27177
740,243,182,381383.0,1,27178
741,243,182,381392.0,1,27179
742,273,50,382220.0,1,46593
743,240,154,382878.0,1,41541
744,50,273,383420.0,1,46594
745,155,116,383976.0,1,46595
746,268,269,384831.0,1,27180
747,127,3,385071.0,1,46596
748,127,3,385089.0,1,46597
749,126,109,385178.0,1,27181
750,4,127,385680.0,1,46598
751,155,77,385851.0,1,46599
752,155,50,385851.0,1,46600
753,254,8,386398.0,1,27182
754,52,100,386404.0,1,27183
755,52,100,386428.0,1,27184
756,77,155,386467.0,1,46601
757,88,33,387279.0,1,7327
758,88,255,387279.0,1,7334
759,88,144,387279.0,1,7317
760,88,16,387279.0,1,7340
761,88,296,387279.0,1,7337
762,88,290,387279.0,1,7338
763,88,24,387279.0,1,7332
764,88,192,387279.0,1,7333
765,88,253,387279.0,1,7330
766,88,81,387279.0,1,7329
767,88,39,387279.0,1,7328
768,88,271,387279.0,1,7331
769,88,76,387279.0,1,7311
770,88,161,387279.0,1,7312
771,88,73,387279.0,1,7313
772,88,249,387279.0,1,7314
773,88,91,387279.0,1,7316
774,88,221,387279.0,1,7315
775,88,86,387279.0,1,7321
776,88,48,387279.0,1,7322
777,88,137,387279.0,1,7336
778,88,43,387279.0,1,7335
779,88,212,387279.0,1,7339
780,88,179,387279.0,1,7323
781,88,176,387279.0,1,7325
782,88,74,387279.0,1,7324
783,88,96,387279.0,1,7326
784,88,95,387279.0,1,7319
785,88,97,387279.0,1,7320
786,88,265,387279.0,1,7318
787,77,155,387570.0,1,46603
788,77,50,387570.0,1,46602
789,127,139,388176.0,1,46604
790,127,3,388544.0,1,46605
791,127,274,388544.0,1,46606
792,260,290,389545.0,1,7346
793,260,33,389545.0,1,7345
794,260,74,389545.0,1,7344
795,260,221,389545.0,1,7341
796,260,265,389545.0,1,7343
797,260,91,389545.0,1,7342
798,289,164,389903.0,1,27185
799,242,29,389943.0,1,95
800,112,244,389964.0,1,27186
801,112,244,390071.0,1,27187
802,225,269,390092.0,1,27188
803,155,50,390920.0,1,46608
804,155,77,390920.0,1,46607
805,174,282,390998.0,1,96
806,116,155,391478.0,1,46609
807,154,240,391811.0,1,41542
808,240,154,391876.0,1,41543
809,152,194,392304.0,1,27192
810,152,82,392304.0,1,27190
811,152,26,392304.0,1,27191
812,152,156,392304.0,1,27189
813,152,305,392304.0,1,27195
814,152,98,392304.0,1,27193
815,152,45,392304.0,1,27194
816,240,154,392842.0,1,41544
817,22,139,393062.0,1,46610
818,269,233,393433.0,1,27196
819,194,201,394102.0,1,27198
820,194,123,394102.0,1,27197
821,269,225,394144.0,1,27199
822,233,269,394149.0,1,27200
823,300,155,394532.0,1,46611
824,233,269,394663.0,1,27201
825,154,240,395074.0,1,41545
826,154,99,395148.0,1,41546
827,154,240,395148.0,1,41547
828,154,60,395148.0,1,41549
829,154,63,395148.0,1,41551
830,154,153,395148.0,1,41548
831,154,307,395148.0,1,41550
832,221,260,395227.0,1,7351
833,221,59,395227.0,1,7349
834,221,296,395227.0,1,7350
835,221,95,395227.0,1,7347
836,221,74,395227.0,1,7348
837,221,95,395375.0,1,7352
838,221,296,395375.0,1,7353
839,269,233,396535.0,1,27202
840,127,129,396861.0,1,46612
841,127,274,397158.0,1,46613
842,187,79,397730.0,1,24169
843,187,281,397730.0,1,24168
844,84,25,397911.0,1,27203
845,187,238,397962.0,1,24170
846,187,281,397962.0,1,24171
847,187,40,397962.0,1,24172
848,187,79,397962.0,1,24173
849,91,221,398361.0,1,7354
850,154,240,398449.0,1,41552
851,154,240,398559.0,1,41553
852,257,139,398617.0,1,46614
853,201,289,399289.0,1,27204
854,84,25,399537.0,1,27205
855,155,274,399634.0,1,46615
856,155,127,399634.0,1,46616
857,127,155,400861.0,1,46617
858,77,155,402240.0,1,46618
859,273,50,402854.0,1,46619
860,77,155,403225.0,1,46620
861,155,77,404978.0,1,46621
862,138,8,405521.0,1,27206
863,274,127,405693.0,1,46622
864,274,127,405818.0,1,46623
865,274,127,405820.0,1,46624
866,274,127,406058.0,1,46626
867,274,3,406058.0,1,46625
868,77,155,407272.0,1,46627
869,155,77,410951.0,1,46628
870,84,243,504096.0,1,27207
871,53,297,552856.0,1,97
872,84,243,565655.0,1,27208
873,84,243,587882.0,1,27209
874,84,243,587919.0,1,27210
875,84,25,589853.0,1,27211
876,77,155,604079.0,1,46629
877,268,227,627531.0,1,27212
878,1,250,628080.0,1,7355
